0	0	0	0	0	0	0	0	0	0
-1.32033e-06	-1.70283e-05	0	0	0	0	0	0	0	0
1.55695	-0.140963	2.2421	0.533657	1.55945	-0.138501	2.09897	0.0522228	2.19595	0.109339
1.62063	0.0197537	2.31965	0.886227	1.81209	0.0474826	2.09897	0.0522228	2.19595	0.109339
3.89109	-0.130846	2.22877	-1.07217	3.89093	-0.134166	4.29136	0.215312	2.28434	0.226323
3.96898	0.0733767	2.42509	-0.683297	4.19528	0.218461	4.29136	0.215312	2.28434	0.226323
6.86188	0.413545	3.34731	1.24555	6.86352	0.416817	6.56942	0.496096	2.36382	0.348847
6.68825	0.429021	2.59896	1.09534	6.43926	0.472879	6.56942	0.496096	2.36382	0.348847
9.07809	0.596161	2.1786	-0.647057	9.07733	0.593211	8.92437	0.89924	2.43359	0.474526
9.09425	0.666317	2.44196	-0.501627	8.89749	0.886982	8.92437	0.89924	2.43359	0.474526
11.5754	1.66223	2.53067	2.28254	11.5756	1.6669	11.3468	1.427	2.49328	0.600781
11.5206	1.61858	2.2993	2.13085	11.4447	1.42958	11.3468	1.427	2.49328	0.600781
13.593	2.31634	1.82245	-0.522459	13.5921	2.31191	13.827	2.07905	2.5429	0.724947
13.6928	2.29213	2.41641	-0.45643	13.6572	1.99915	13.827	2.07905	2.5429	0.724947
16.6436	2.89972	3.49832	1.51036	16.6456	2.903	16.3554	2.85243	2.58284	0.844365
16.4807	2.86932	2.77134	1.35947	16.282	2.84648	16.3554	2.85243	2.58284	0.844365
19.0115	3.70714	2.28196	0.39981	19.0106	3.70555	18.923	3.74161	2.61382	0.95648
19.0882	3.72792	2.45169	0.445353	19.363	3.87122	18.923	3.74161	2.61382	0.95648
21.3319	4.73041	2.05834	1.45356	21.3312	4.73205	21.5215	4.73855	2.63679	1.05891
21.4272	4.75023	2.41559	1.56256	21.6213	4.74762	21.5215	4.73855	2.63679	1.05891
24.078	5.57185	2.85283	0.223841	24.0787	5.56967	24.1437	5.83295	2.65286	1.14953
24.1865	5.60613	3.08456	0.294759	24.5601	5.92334	24.1437	5.83295	2.65286	1.14953
26.6074	6.95798	1.8162	2.18823	26.6052	6.96102	26.7833	7.01246	2.6632	1.22647
26.6671	6.97499	2.25214	2.37944	26.5419	6.90075	26.7833	7.01246	2.6632	1.22647
29.5842	8.09153	3.50698	0.115369	29.5864	8.08789	29.4352	8.26299	2.66893	1.28822
29.5283	8.08179	3.21477	0.0328991	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9441	9.87509	1.72168	3.19073	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.9294	9.86483	1.82559	3.25215	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6131	10.7058	3.38896	-1.08563	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.6959	10.7347	3.49056	-1.04686	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.1436	12.0814	1.56246	3.24591	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2591	12.1223	1.9634	3.40742	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3251	13.4725	4.01756	-0.271165	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
40.1892	13.4329	3.45212	-0.461573	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7691	14.824	1.8413	2.85673	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7932	14.8367	2.10818	2.98208	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3559	16.5561	2.92787	0.712384	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4038	16.5721	3.0142	0.740032	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.155	17.2836	2.4973	0.672834	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1544	17.2865	2.602	0.712033	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.623	19.069	2.40298	2.65078	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5716	19.0468	2.19432	2.55254	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7238	19.9031	3.967	-0.477228	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.607	19.8617	3.37679	-0.672935	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0351	21.0869	1.63192	2.72339	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0269	21.0841	1.73806	2.77108	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6605	21.788	3.36592	-0.936699	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6577	21.7884	3.35655	-0.937415	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.8758	22.7821	1.2423	2.50727	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9189	22.7992	1.64519	2.67078	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3797	23.4129	3.1177	-1.02276	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.4393	23.4365	3.11812	-1.01403	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3407	23.9912	2.78726	1.82624	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.17	23.9294	2.05227	1.57785	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2621	24.3616	2.0629	-0.502693	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4078	24.4134	2.60846	-0.318888	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.828	24.8821	2.28527	1.10148	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7725	24.8617	2.05296	1.02257	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8923	24.717	2.11668	-1.09438	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.979	24.747	2.45025	-0.994841	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0033	25.2551	1.69857	1.70997	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9792	25.2464	1.59704	1.67538	74.9748	25.1377	75.1062	25.1224	2.04114	0.0423626
77.1209	24.9354	2.55483	-1.90017	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1143	24.9352	2.40187	-1.93168	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.1099	25.0309	1.71339	1.72404	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0723	25.0183	1.43332	1.64236	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8067	24.874	1.92984	-1.58142	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8651	24.8917	2.03335	-1.54919	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.6223	24.6356	1.55764	0.780068	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5828	24.6244	1.35217	0.727778	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1727	24.5527	1.77891	-0.708444	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1792	24.5538	1.77632	-0.709824	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6389	23.8081	1.15199	-0.790478	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7269	23.832	1.45621	-0.719272	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9457	23.5259	1.00881	0.017166	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0584	23.5558	1.18001	0.0653881	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8208	22.7893	2.2874	-1.41249	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6897	22.7572	1.7385	-1.52114	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.4998	22.3052	-0.0425058	0.370441	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.6325	22.3388	0.543099	0.501764	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.5123	21.671	1.15557	-1.59733	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6028	21.6936	1.37629	-1.54585	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7186	21.1125	0.903184	0.185954	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7765	21.1267	0.915237	0.19692	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.8594	20.9548	1.23074	-0.462376	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9077	20.9659	1.12994	-0.477599	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.4689	20.2164	-0.00222544	-0.99109	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6327	20.2519	0.772446	-0.853366	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3196	19.6576	2.58617	-0.350811	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0092	19.5954	1.2425	-0.572531	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5064	19.6965	-0.203494	0.615452	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6113	19.7182	0.403777	0.741194	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2633	19.1635	0.846264	-1.58742	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3228	19.1743	1.02581	-1.55694	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5279	18.7237	1.41849	0.444599	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.4439	18.7061	0.959121	0.367408	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.2112	18.376	0.556608	-0.896773	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3872	0.830162	-0.852692	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0365	17.3575	0.687638	-1.174	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0755	17.3638	1.00128	-1.13981	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9971	16.986	0.867676	0.230684	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9957	0.865642	0.234367	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.203	16.5388	1.40088	-1.00228	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5314	1.15126	-1.03517	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3966	1.33112	0.58877	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.276	16.3777	0.962513	0.530578	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.004	15.3576	0.454579	-2.26893	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3647	1.0793	-2.22146	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2647	1.0768	1.59713	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2551	0.950176	1.57673	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.539	14.4481	1.93939	-2.70035	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.452	14.4358	1.62291	-2.73333	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0414	1.20011	1.47016	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.775	14.0346	1.15717	1.46345	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6657	1.41141	-1.83031	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6708	1.64413	-1.80788	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5664	1.21787	1.25168	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5631	1.25483	1.25397	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.062	12.5878	1.78462	-2.75005	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.5976	1.9471	-2.73058	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4802	1.65112	1.96595	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4782	1.56869	1.95838	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.8	12.556	2.20648	-1.41696	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5545	2.04873	-1.43247	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
